frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
135,2.7,True,"[144.0, 92.0, 240.0, 246.0]",0.009678291040472686,0.0001784159685485065,
136,2.72,True,"[148.0, 94.0, 234.0, 240.0]",0.00957912503508851,0.00014395802281796932,
137,2.74,True,"[148.0, 94.0, 234.0, 240.0]",0.009498208994045854,0.0001604580320417881,
138,2.7600000000000007,True,"[152.0, 96.0, 230.0, 236.0]",0.009653874963987619,0.00015291600720956922,
139,2.7800000000000002,True,"[152.0, 96.0, 230.0, 236.0]",0.009590583038516343,0.00016933400183916092,
140,2.8000000000000003,True,"[152.0, 96.0, 230.0, 236.0]",0.009549584006890655,0.0001662920112721622,
141,2.82,True,"[152.0, 100.0, 226.0, 230.0]",0.009329916967544705,0.00015616696327924728,
142,2.84,True,"[154.0, 100.0, 226.0, 230.0]",0.00946454203221947,0.00016070803394541144,
143,2.86,True,"[154.0, 102.0, 226.0, 230.0]",0.009265500004403293,0.0001568750012665987,
144,2.88,True,"[156.0, 104.0, 226.0, 230.0]",0.009394833003170788,0.00018120900494977832,
